Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
0.2968750000,2,-54665.9453125000,-37789.8750000000,-50859.2812500000,-2522.1201171875,-79655.4765625000,-44182.4023437500,-73420.3437500000,-34573.3320312500,-102070.0390625000,-98805.8984375000,-64115.1953125000,-57672.7187500000,-79515.1562500000,-51586.2148437500,-65931.1796875000,-67478.1875000000,,,
0.3007812500,2,-54648.4960937500,-37769.3085937500,-50838.7421875000,-2503.0534667969,-79642.8046875000,-44170.1875000000,-73430.9453125000,-34562.3554687500,-102070.0390625000,-98792.8437500000,-64099.4257812500,-57659.7812500000,-79500.4609375000,-51567.0156250000,-65912.3437500000,-67458.9531250000,,,
0.3046875000,2,-54636.1093750000,-37755.9609375000,-50825.0898437500,-2491.0317382813,-79630.7265625000,-44155.9023437500,-73404.8046875000,-34550.8203125000,-102070.0390625000,-98778.7500000000,-64086.2265625000,-57650.6328125000,-79489.3125000000,-51549.8242187500,-65896.6562500000,-67445.2500000000,,,
0.3085937500,2,-54644.2382812500,-37763.7734375000,-50831.6835937500,-2495.2539062500,-79623.1484375000,-44150.4023437500,-73377.7187500000,-34545.8906250000,-102070.0390625000,-98775.4765625000,-64084.5195312500,-57651.9218750000,-79490.5312500000,-51545.4804687500,-65893.3203125000,-67448.7109375000,,,
0.3125000000,2,-54657.5000000000,-37777.5820312500,-50845.6914062500,-2506.0102539063,-79640.7187500000,-44162.3281250000,-73392.6718750000,-34558.6445312500,-102070.0390625000,-98784.5546875000,-64095.9960937500,-57663.9062500000,-79496.9296875000,-51553.6328125000,-65901.0703125000,-67462.7968750000,,,
0.3164062500,2,-54659.7890625000,-37780.1875000000,-50850.9843750000,-2511.3518066406,-79648.5625000000,-44170.9179687500,-73400.2187500000,-34565.8593750000,-102070.0390625000,-98799.0703125000,-64104.1718750000,-57673.5585937500,-79507.3046875000,-51568.8398437500,-65911.2109375000,-67469.5625000000,,,
0.3203125000,2,-54656.2460937500,-37777.1445312500,-50849.5234375000,-2509.0764160156,-79652.9453125000,-44178.1679687500,-73411.6171875000,-34567.0039062500,-102070.0390625000,-98808.1328125000,-64109.4414062500,-57677.6796875000,-79511.7031250000,-51576.8593750000,-65917.4296875000,-67472.9062500000,,,
0.3242187500,2,-54650.7734375000,-37773.1171875000,-50846.3828125000,-2506.6672363281,-79655.3671875000,-44181.1250000000,-73426.7109375000,-34565.8945312500,-102070.0390625000,-98811.1015625000,-64109.6835937500,-57679.7617187500,-79514.4765625000,-51580.4257812500,-65918.9843750000,-67473.8671875000,,,
0.3281250000,2,-54658.1718750000,-37781.9023437500,-50853.8789062500,-2511.5830078125,-79658.0625000000,-44182.4648437500,-73405.3906250000,-34566.6640625000,-102070.0390625000,-98809.5078125000,-64113.3593750000,-57683.0234375000,-79517.7109375000,-51582.9414062500,-65921.4453125000,-67480.8281250000,,,
0.3320312500,2,-54674.2421875000,-37797.8437500000,-50868.4062500000,-2523.7385253906,-79665.1093750000,-44187.8671875000,-73399.7343750000,-34573.8046875000,-102070.0390625000,-98814.6953125000,-64120.6210937500,-57693.1328125000,-79526.5937500000,-51589.2226562500,-65927.2734375000,-67491.4921875000,,,
0.3359375000,2,-54675.8750000000,-37799.1562500000,-50868.7226562500,-2525.7097167969,-79673.6796875000,-44192.0390625000,-73435.0703125000,-34580.9218750000,-102070.0390625000,-98822.4687500000,-64124.4296875000,-57697.9414062500,-79531.1953125000,-51596.1093750000,-65933.7421875000,-67495.3828125000,,,
0.3398437500,2,-54665.9218750000,-37788.6445312500,-50858.0898437500,-2517.6303710938,-79667.7656250000,-44190.0195312500,-73445.6171875000,-34577.6367187500,-102070.0390625000,-98822.9687500000,-64120.3320312500,-57694.2539062500,-79523.3125000000,-51592.5312500000,-65930.8125000000,-67487.4609375000,,,
0.3437500000,2,-54648.0351562500,-37770.2109375000,-50838.8867187500,-2500.7902832031,-79657.8203125000,-44181.4531250000,-73434.7890625000,-34564.5585937500,-102070.0390625000,-98810.7421875000,-64104.0742187500,-57680.6992187500,-79511.2734375000,-51576.2265625000,-65914.5078125000,-67470.8515625000,,,
0.3476562500,2,-54640.8437500000,-37763.9453125000,-50830.8203125000,-2490.2043457031,-79648.7812500000,-44170.7226562500,-73425.6640625000,-34554.0546875000,-102070.0390625000,-98797.8750000000,-64094.6953125000,-57674.1171875000,-79502.6640625000,-51567.0507812500,-65904.3671875000,-67465.8281250000,,,
0.3515625000,2,-54651.1601562500,-37775.9414062500,-50841.9296875000,-2497.6630859375,-79651.5781250000,-44172.1718750000,-73414.5859375000,-34556.2578125000,-102070.0390625000,-98797.8437500000,-64098.0390625000,-57679.6757812500,-79506.3750000000,-51567.6367187500,-65907.1796875000,-67472.4218750000,,,
0.3554687500,2,-54651.7812500000,-37776.4414062500,-50842.3554687500,-2501.0578613281,-79654.7343750000,-44174.8593750000,-73414.1171875000,-34558.1679687500,-102070.0390625000,-98803.6484375000,-64102.7109375000,-57685.6875000000,-79511.4296875000,-51570.9570312500,-65912.5000000000,-67476.4843750000,,,
0.3593750000,2,-54648.7421875000,-37773.6796875000,-50839.2304687500,-2500.9362792969,-79659.0390625000,-44181.0781250000,-73444.5468750000,-34565.2031250000,-102070.0390625000,-98810.0078125000,-64106.4218750000,-57689.2031250000,-79515.9921875000,-51574.1210937500,-65917.0468750000,-67477.4843750000,,,
0.3632812500,2,-54643.3359375000,-37767.8750000000,-50832.5742187500,-2497.9916992188,-79657.7734375000,-44179.1679687500,-73442.9921875000,-34561.3203125000,-102070.0390625000,-98806.1406250000,-64103.1132812500,-57684.4726562500,-79514.7187500000,-51568.0507812500,-65913.1328125000,-67472.8203125000,,,
0.3671875000,2,-54638.1289062500,-37766.3164062500,-50823.0351562500,-2491.0195312500,-79648.4687500000,-44169.1289062500,-73406.5312500000,-34549.8085937500,-102070.0390625000,-98795.0546875000,-64094.8632812500,-57676.4882812500,-79508.1953125000,-51556.5390625000,-65903.2890625000,-67464.4765625000,,,
0.3710937500,2,-54643.3007812500,-37774.8828125000,-50827.0507812500,-2491.5793457031,-79649.8281250000,-44163.9921875000,-73399.5859375000,-34547.0585937500,-102070.0390625000,-98791.0625000000,-64093.5742187500,-57676.0156250000,-79507.7109375000,-51554.5312500000,-65900.5859375000,-67465.9218750000,,,
0.3750000000,3,-54642.3398437500,-37772.9101562500,-50826.4765625000,-2490.4719238281,-79650.3750000000,-44163.1796875000,-73402.6250000000,-34545.9531250000,-102070.0390625000,-98793.3281250000,-64094.6953125000,-57678.1328125000,-79505.4687500000,-51558.1210937500,-65902.2890625000,-67466.7421875000,,,
0.3789062500,3,-54634.0429687500,-37762.2773437500,-50816.4648437500,-2484.4611816406,-79649.0625000000,-44161.9882812500,-73397.7656250000,-34541.9375000000,-102070.0390625000,-98796.3046875000,-64091.5195312500,-57675.9531250000,-79497.4921875000,-51556.3085937500,-65898.5703125000,-67457.4765625000,,,
0.3828125000,3,-54627.1171875000,-37753.9921875000,-50811.1718750000,-2482.2343750000,-79649.8750000000,-44160.7460937500,-73409.0546875000,-34540.5625000000,-102070.0390625000,-98795.6171875000,-64089.1210937500,-57673.6289062500,-79500.5703125000,-51556.2968750000,-65902.5937500000,-67459.1015625000,,,
0.3867187500,3,-54624.5273437500,-37754.9531250000,-50812.2539062500,-2480.5554199219,-79651.5234375000,-44157.5585937500,-73400.5625000000,-34537.4218750000,-102070.0390625000,-98792.2890625000,-64087.0507812500,-57673.7773437500,-79499.5781250000,-51552.5585937500,-65899.6640625000,-67460.2421875000,,,
0.3906250000,3,-54637.0585937500,-37769.0781250000,-50824.0820312500,-2492.7961425781,-79651.4609375000,-44158.6992187500,-73378.1093750000,-34541.4257812500,-102070.0390625000,-98792.6250000000,-64089.2773437500,-57679.9335937500,-79503.9140625000,-51556.2695312500,-65903.5312500000,-67466.3281250000,,,
0.3945312500,3,-54648.4609375000,-37779.7968750000,-50836.9414062500,-2502.5180664063,-79662.3515625000,-44166.0625000000,-73396.5000000000,-34549.4687500000,-102070.0390625000,-98800.7890625000,-64094.3046875000,-57687.9023437500,-79509.4609375000,-51567.6132812500,-65911.7421875000,-67472.7734375000,,,
0.3984375000,3,-54637.1445312500,-37767.2187500000,-50825.2500000000,-2492.9663085938,-79650.2812500000,-44160.4062500000,-73411.4531250000,-34545.7929687500,-102070.0390625000,-98799.7421875000,-64088.9882812500,-57682.9140625000,-79502.9609375000,-51565.5195312500,-65908.5781250000,-67464.6718750000,,,
0.4023437500,3,-54623.9531250000,-37752.0078125000,-50811.2539062500,-2479.9348144531,-79648.3046875000,-44157.8867187500,-73405.3750000000,-34537.1796875000,-102070.0390625000,-98793.6093750000,-64081.4687500000,-57676.5859375000,-79495.5781250000,-51556.9882812500,-65896.0234375000,-67452.0781250000,,,
0.4062500000,3,-54622.3007812500,-37755.9843750000,-50810.1718750000,-2479.0466308594,-79647.6640625000,-44157.0937500000,-73408.6406250000,-34538.7851562500,-102070.0390625000,-98793.0234375000,-64082.9023437500,-57678.4375000000,-79498.8046875000,-51552.9023437500,-65899.1875000000,-67458.1484375000,,,
0.4101562500,3,-54633.5195312500,-37771.4257812500,-50823.2031250000,-2487.8925781250,-79656.7968750000,-44162.5351562500,-73410.6875000000,-34547.4609375000,-102070.0390625000,-98795.7109375000,-64091.3359375000,-57688.1835937500,-79506.7031250000,-51557.8789062500,-65908.4843750000,-67470.0390625000,,,
0.4140625000,3,-54641.5117187500,-37780.9414062500,-50831.1601562500,-2496.6289062500,-79658.8593750000,-44164.6015625000,-73403.7968750000,-34550.8437500000,-102070.0390625000,-98798.0234375000,-64095.3984375000,-57694.2421875000,-79509.7656250000,-51560.5898437500,-65913.9921875000,-67471.3671875000,,,
0.4179687500,3,-54638.1289062500,-37774.2734375000,-50824.1406250000,-2494.7429199219,-79658.2578125000,-44163.8242187500,-73420.2343750000,-34550.6132812500,-102070.0390625000,-98799.2734375000,-64093.6093750000,-57693.8515625000,-79507.8671875000,-51560.6406250000,-65912.1562500000,-67465.7812500000,,,
0.4218750000,3,-54630.3164062500,-37764.7226562500,-50812.5312500000,-2486.8703613281,-79650.4375000000,-44157.8125000000,-73431.1875000000,-34544.0429687500,-102070.0390625000,-98792.6562500000,-64083.1953125000,-57684.0585937500,-79499.4843750000,-51553.1562500000,-65900.5781250000,-67452.5546875000,,,
0.4257812500,3,-54621.0585937500,-37758.7734375000,-50804.8671875000,-2481.4558105469,-79626.6250000000,-44142.5664062500,-73395.4531250000,-34530.6328125000,-102070.0390625000,-98779.5546875000,-64069.9921875000,-57671.5742187500,-79483.5781250000,-51540.2812500000,-65880.9375000000,-67434.2265625000,,,
0.4296875000,3,-54626.2421875000,-37768.5898437500,-50810.6835937500,-2486.2011718750,-79638.0625000000,-44143.2851562500,-73380.5703125000,-34531.3632812500,-102070.0390625000,-98775.6015625000,-64067.3515625000,-57671.4648437500,-79489.1328125000,-51540.9414062500,-65885.0000000000,-67441.2109375000,,,
0.4335937500,3,-54638.4960937500,-37783.0117187500,-50824.9687500000,-2496.9453125000,-79649.3671875000,-44151.9843750000,-73397.8828125000,-34542.1796875000,-102070.0390625000,-98785.3828125000,-64076.8671875000,-57680.3945312500,-79498.5937500000,-51554.0312500000,-65896.0468750000,-67454.3437500000,,,
0.4375000000,3,-54635.2695312500,-37777.1210937500,-50820.8320312500,-2494.0979003906,-79647.5859375000,-44152.6523437500,-73401.5703125000,-34540.8554687500,-102070.0390625000,-98787.2421875000,-64075.0195312500,-57678.2656250000,-79495.1796875000,-51555.6875000000,-65898.1562500000,-67449.1171875000,,,
0.4414062500,3,-54617.2734375000,-37759.3203125000,-50802.4843750000,-2479.1437988281,-79632.4531250000,-44145.0000000000,-73408.8125000000,-34530.7070312500,-102070.0390625000,-98779.1796875000,-64065.4804687500,-57670.5039062500,-79484.8359375000,-51547.3750000000,-65889.9531250000,-67439.5703125000,,,
0.4453125000,3,-54602.7968750000,-37748.9414062500,-50789.2460937500,-2465.0537109375,-79614.8984375000,-44131.8593750000,-73413.8750000000,-34520.7421875000,-102070.0390625000,-98765.6093750000,-64053.9804687500,-57659.1132812500,-79473.8828125000,-51533.3242187500,-65878.4921875000,-67429.0703125000,,,
0.4492187500,3,-54604.6328125000,-37755.2695312500,-50791.9101562500,-2464.8591308594,-79604.9453125000,-44126.2382812500,-73390.7656250000,-34517.1640625000,-102070.0390625000,-98758.9921875000,-64051.2539062500,-57659.8203125000,-79474.1875000000,-51529.8437500000,-65878.8515625000,-67430.1640625000,,,
0.4531250000,3,-54619.0273437500,-37765.8281250000,-50804.0390625000,-2476.2602539063,-79605.8671875000,-44130.7890625000,-73389.4765625000,-34520.9843750000,-102070.0390625000,-98762.7578125000,-64056.3515625000,-57666.7187500000,-79479.2968750000,-51533.2500000000,-65885.0000000000,-67437.0156250000,,,
0.4570312500,3,-54622.1914062500,-37762.9218750000,-50807.1679687500,-2478.4138183594,-79597.7890625000,-44128.5625000000,-73407.3359375000,-34521.0351562500,-102070.0390625000,-98766.2031250000,-64057.7773437500,-57668.1171875000,-79480.3046875000,-51536.2070312500,-65885.3437500000,-67437.2343750000,,,
0.4609375000,3,-54615.1210937500,-37754.9023437500,-50800.8750000000,-2471.9284667969,-79610.1093750000,-44130.0820312500,-73401.8984375000,-34515.6445312500,-102070.0390625000,-98765.6484375000,-64052.6523437500,-57664.0546875000,-79475.1250000000,-51533.7617187500,-65879.1562500000,-67429.1796875000,,,
0.4648437500,3,-54612.5664062500,-37753.2734375000,-50795.2187500000,-2468.4118652344,-79610.1640625000,-44125.5546875000,-73381.4453125000,-34509.3906250000,-102070.0390625000,-98762.7890625000,-64049.3671875000,-57661.2187500000,-79473.5156250000,-51533.5039062500,-65873.1250000000,-67423.6171875000,,,
0.4687500000,3,-54624.2343750000,-37763.4218750000,-50807.1796875000,-2477.8176269531,-79621.8828125000,-44128.6835937500,-73374.8828125000,-34513.2929687500,-102070.0390625000,-98764.6484375000,-64056.7929687500,-57667.2304687500,-79481.3437500000,-51537.3007812500,-65883.9921875000,-67438.2656250000,,,
0.4726562500,3,-54639.5546875000,-37779.3710937500,-50824.3710937500,-2491.5427246094,-79636.7968750000,-44135.6054687500,-73362.1953125000,-34520.8515625000,-102070.0390625000,-98772.2031250000,-64067.4726562500,-57677.6328125000,-79491.3437500000,-51545.6250000000,-65894.3593750000,-67448.4140625000,,,
0.4765625000,3,-54634.3320312500,-37775.0273437500,-50821.7187500000,-2490.7031250000,-79637.0546875000,-44134.6328125000,-73360.9531250000,-34522.8476562500,-102070.0390625000,-98773.6406250000,-64067.1093750000,-57679.6640625000,-79489.9453125000,-51545.7460937500,-65892.7109375000,-67444.4140625000,,,
0.4804687500,3,-54612.0546875000,-37758.3085937500,-50801.2656250000,-2477.7568359375,-79625.6171875000,-44126.7226562500,-73381.0468750000,-34517.1015625000,-102070.0390625000,-98767.5703125000,-64056.1718750000,-57669.3359375000,-79478.5312500000,-51537.9101562500,-65880.9140625000,-67434.5781250000,,,
0.4843750000,3,-54597.3437500000,-37746.1679687500,-50788.1875000000,-2467.8522949219,-79613.2500000000,-44119.9335937500,-73378.2656250000,-34510.3398437500,-102070.0390625000,-98764.1484375000,-64049.4062500000,-57662.5078125000,-79472.3593750000,-51533.5781250000,-65877.3828125000,-67429.4843750000,,,
0.4882812500,3,-54605.4101562500,-37754.5273437500,-50794.9648437500,-2471.6120605469,-79610.3046875000,-44122.1992187500,-73367.8984375000,-34509.1835937500,-102070.0390625000,-98763.9453125000,-64049.8085937500,-57664.0546875000,-79475.1484375000,-51536.3164062500,-65885.1328125000,-67434.4921875000,,,
0.4921875000,3,-54622.5546875000,-37770.9882812500,-50812.9335937500,-2482.5021972656,-79613.8828125000,-44128.9375000000,-73393.2343750000,-34517.3710937500,-102070.0390625000,-98768.8828125000,-64058.2148437500,-57674.0195312500,-79483.2421875000,-51543.4453125000,-65897.3359375000,-67443.0390625000,,,
0.4960937500,3,-54622.4570312500,-37769.3359375000,-50811.5703125000,-2479.2897949219,-79619.8828125000,-44134.0117187500,-73416.0703125000,-34520.0703125000,-102070.0390625000,-98771.6171875000,-64058.6757812500,-57674.2148437500,-79484.5312500000,-51545.2109375000,-65899.2031250000,-67439.7265625000,,,
0.5000000000,4,-54611.3125000000,-37757.1054687500,-50797.6406250000,-2470.5656738281,-79616.7812500000,-44130.8867187500,-73421.6953125000,-34514.5351562500,-102070.0390625000,-98768.0546875000,-64052.1679687500,-57667.8007812500,-79478.6562500000,-51539.6132812500,-65891.1718750000,-67429.2656250000,,,
0.5039062500,4,-54601.1640625000,-37745.1093750000,-50787.4687500000,-2464.6279296875,-79614.3593750000,-44125.9687500000,-73434.6406250000,-34510.6406250000,-102070.0390625000,-98765.9218750000,-64046.9101562500,-57659.0039062500,-79474.0390625000,-51530.7539062500,-65881.6328125000,-67422.5234375000,,,
0.5078125000,4,-54605.6796875000,-37751.0078125000,-50792.2734375000,-2466.5380859375,-79617.0390625000,-44125.2031250000,-73415.6875000000,-34508.7421875000,-102070.0390625000,-98763.2812500000,-64049.4921875000,-57662.8984375000,-79475.6953125000,-51528.4921875000,-65880.8906250000,-67428.2500000000,,,
0.5117187500,4,-54623.1289062500,-37770.1601562500,-50811.5117187500,-2480.8959960938,-79628.8671875000,-44133.5859375000,-73391.0937500000,-34515.6796875000,-102070.0390625000,-98771.2812500000,-64059.4062500000,-57672.8632812500,-79484.5781250000,-51537.3984375000,-65887.8125000000,-67439.0078125000,,,
0.5156250000,4,-54623.6992187500,-37773.6171875000,-50816.3046875000,-2484.2907714844,-79636.7265625000,-44137.3945312500,-73400.3671875000,-34522.6289062500,-102070.0390625000,-98777.1718750000,-64063.9453125000,-57676.3906250000,-79488.1718750000,-51543.1054687500,-65887.2500000000,-67442.2421875000,,,
0.5195312500,4,-54612.0195312500,-37761.1562500000,-50805.3671875000,-2471.2470703125,-79631.9062500000,-44131.7265625000,-73399.5625000000,-34516.2890625000,-102070.0390625000,-98774.7812500000,-64055.9023437500,-57668.2265625000,-79480.7343750000,-51535.8554687500,-65877.7578125000,-67427.3437500000,,,
0.5234375000,4,-54592.5976562500,-37740.0117187500,-50783.0625000000,-2451.3894042969,-79608.0234375000,-44110.8828125000,-73364.8750000000,-34497.9531250000,-102070.0390625000,-98756.4687500000,-64036.4609375000,-57650.4492187500,-79461.0312500000,-51518.4414062500,-65864.2578125000,-67407.1171875000,,,
0.5273437500,4,-54584.1406250000,-37732.0898437500,-50771.9414062500,-2442.4704589844,-79600.3828125000,-44100.2109375000,-73352.5625000000,-34492.1093750000,-102070.0390625000,-98743.8671875000,-64028.4296875000,-57645.7890625000,-79456.5781250000,-51509.8750000000,-65858.1328125000,-67398.2812500000,,,
0.5312500000,4,-54594.3750000000,-37741.6757812500,-50779.4609375000,-2447.9458007813,-79599.8906250000,-44097.2187500000,-73349.6406250000,-34494.0937500000,-102070.0390625000,-98740.7968750000,-64030.2031250000,-57649.1250000000,-79460.8437500000,-51509.2539062500,-65865.6562500000,-67407.9062500000,,,
0.5351562500,4,-54601.9687500000,-37748.8437500000,-50787.1289062500,-2455.5507812500,-79603.8437500000,-44102.4726562500,-73354.1171875000,-34499.5312500000,-102070.0390625000,-98748.1484375000,-64037.6132812500,-57656.1328125000,-79468.3828125000,-51519.8398437500,-65871.2031250000,-67415.2421875000,,,
0.5390625000,4,-54596.5546875000,-37740.4609375000,-50782.3085937500,-2451.2067871094,-79609.5390625000,-44109.3750000000,-73386.9921875000,-34502.6484375000,-102070.0390625000,-98755.6562500000,-64039.8906250000,-57658.4570312500,-79468.4218750000,-51525.1328125000,-65870.6406250000,-67414.7343750000,,,
0.5429687500,4,-54590.0781250000,-37732.6367187500,-50777.0625000000,-2444.8796386719,-79610.6015625000,-44112.2695312500,-73405.7421875000,-34501.6015625000,-102070.0390625000,-98756.3828125000,-64036.5195312500,-57654.4062500000,-79467.3515625000,-51525.5117187500,-65869.0000000000,-67410.9765625000,,,
0.5468750000,4,-54588.4609375000,-37732.3320312500,-50777.4882812500,-2442.4218750000,-79606.7812500000,-44107.7070312500,-73380.2734375000,-34495.3359375000,-102070.0390625000,-98750.7656250000,-64032.4687500000,-57652.6757812500,-79463.4687500000,-51518.6484375000,-65865.6171875000,-67408.8671875000,,,
0.5507812500,4,-54598.0742187500,-37744.8046875000,-50788.2578125000,-2449.2722167969,-79613.4140625000,-44108.1093750000,-73368.6562500000,-34497.6601562500,-102070.0390625000,-98748.9843750000,-64036.7890625000,-57659.8906250000,-79467.8515625000,-51519.2226562500,-65873.2578125000,-67418.3515625000,,,
0.5546875000,4,-54610.8007812500,-37756.5820312500,-50799.0156250000,-2459.0185546875,-79625.2656250000,-44113.6562500000,-73376.8828125000,-34506.9804687500,-102070.0390625000,-98758.7578125000,-64044.6601562500,-57668.6640625000,-79475.4531250000,-51526.0937500000,-65885.0625000000,-67426.3671875000,,,
0.5585937500,4,-54604.3515625000,-37747.3085937500,-50787.2382812500,-2455.9643554688,-79621.0312500000,-44108.8398437500,-73358.5781250000,-34502.3085937500,-102070.0390625000,-98755.8281250000,-64040.8984375000,-57665.5507812500,-79470.2812500000,-51522.7617187500,-65877.7031250000,-67414.2343750000,,,
0.5625000000,4,-54594.0468750000,-37736.1406250000,-50770.0195312500,-2447.3862304688,-79608.9843750000,-44098.5195312500,-73344.8046875000,-34494.2773437500,-102070.0390625000,-98747.2812500000,-64033.1601562500,-57657.6914062500,-79456.3750000000,-51507.2851562500,-65870.9843750000,-67407.7968750000,,,
0.5664062500,4,-54587.6953125000,-37733.0507812500,-50765.5312500000,-2439.9516601563,-79597.8125000000,-44088.5781250000,-73326.9453125000,-34487.0507812500,-102070.0390625000,-98738.5703125000,-64026.9570312500,-57650.8632812500,-79454.6250000000,-51500.1054687500,-65861.3359375000,-67402.4218750000,,,
0.5703125000,4,-54591.8671875000,-37740.3398437500,-50777.1992187500,-2444.7702636719,-79597.9921875000,-44089.2968750000,-73299.0703125000,-34488.8632812500,-102070.0390625000,-98739.8984375000,-64033.5273437500,-57657.8710937500,-79461.3515625000,-51504.9843750000,-65864.7421875000,-67413.1406250000,,,
